App,Tag,FilePath,RelativeFilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\junit5\documentation\src\test\java\example\callbacks\AbstractDatabaseTests.java,dataset/projects/junit5/documentation/src/test/java/example/callbacks/AbstractDatabaseTests.java,AbstractDatabaseTests.java,AbstractDatabaseTests,8,4,4,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\junit5\documentation\src\test\java\example\defaultmethods\StringTests.java,dataset/projects/junit5/documentation/src/test/java/example/defaultmethods/StringTests.java,StringTests.java,StringTests,0,3,3,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\junit5\documentation\src\test\java\example\defaultmethods\Testable.java,dataset/projects/junit5/documentation/src/test/java/example/defaultmethods/Testable.java,Testable.java,Testable,0,1,0,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\junit5\documentation\src\test\java\example\exception\IgnoreIOExceptionTests.java,dataset/projects/junit5/documentation/src/test/java/example/exception/IgnoreIOExceptionTests.java,IgnoreIOExceptionTests.java,IgnoreIOExceptionTests,4,2,2,2,2,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\junit5\documentation\src\test\java\example\JUnit4Tests.java,dataset/projects/junit5/documentation/src/test/java/example/JUnit4Tests.java,JUnit4Tests.java,JUnit4Tests,1,1,0,1,1,0,true,true,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\junit5\documentation\src\test\java\example\MyFirstJUnitJupiterTests.java,dataset/projects/junit5/documentation/src/test/java/example/MyFirstJUnitJupiterTests.java,MyFirstJUnitJupiterTests.java,MyFirstJUnitJupiterTests,3,1,1,1,1,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\junit5\documentation\src\test\java\example\MyRandomParametersTest.java,dataset/projects/junit5/documentation/src/test/java/example/MyRandomParametersTest.java,MyRandomParametersTest.java,MyRandomParametersTest,3,1,1,1,1,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\junit5\documentation\src\test\java\example\session\HttpTests.java,dataset/projects/junit5/documentation/src/test/java/example/session/HttpTests.java,HttpTests.java,HttpServerParameterResolver,11,3,9,1,1,0,true,false,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\junit5\documentation\src\test\java\example\SlowTests.java,dataset/projects/junit5/documentation/src/test/java/example/SlowTests.java,SlowTests.java,SlowTests,6,20,20,19,19,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\junit5\documentation\src\test\java\example\StandardTests.java,dataset/projects/junit5/documentation/src/test/java/example/StandardTests.java,StandardTests.java,StandardTests,8,8,3,4,4,0,true,true,false,false,false,false,false,false,false,false
